nama,id,kode,tingkat
Kahuripan Jaya,124945,1805292003,4
Karya Murni Jaya,124952,1805292010,4
Mekar Indah Jaya,124949,1805292007,4
Mekar Jaya,124947,1805292005,4
Panca Karsa Purna Jaya,124944,1805292002,4
Panca Mulia,124943,1805292001,4
Agung Dalam,124884,1805202007,4
Agung Jaya,124887,1805202010,4
Bujuk Agung,124878,1805202001,4
Catur Karya Buana Jaya,124881,1805202004,4
Mekar Jaya,124889,1805202012,4
Penawar Jaya,124883,1805202006,4
Penawar Rejo,124888,1805202011,4
Purwa Jaya,124882,1805202005,4
Ringin Sari,124879,1805202002,4
Suka Maju,124880,1805202003,4
Sumber Makmur,124885,1805202008,4
Tri Tunggal Jaya,124886,1805202009,4
Bratasena Adiwarna,124917,1805252007,4
Bratasena Mandiri,124918,1805252008,4
Dente Makmur,124920,1805252010,4
Kekatung,124912,1805252002,4
Kuala Teladas,124913,1805252003,4
Mahabang,124914,1805252004,4
Pasiran Jaya,124916,1805252006,4
Pendowo Asri,124921,1805252011,4
Sungai Burung,124922,1805252012,4
Sungai Nibung,124915,1805252005,4
Teladas,124911,1805252001,4
Way Dente,124919,1805252009,4
Aji Jaya Knpi,124809,1805062001,4
Aji Mesir,124816,1805062024,4
Aji Murni Jaya,124815,1805062023,4
Aji Permai Talang Buah,124817,1805062025,4
Bandar Aji Jaya,124818,1805062026,4
Gedung Aji,124812,1805062015,4
Kecubung Jaya,124810,1805062002,4
Kecubung Mulya,124811,1805062008,4
Penawar,124813,1805062016,4
Penawar Baru,124814,1805062022,4
Batu Ampar,124937,1805272005,4
Makartitama,124935,1805272003,4
Mekar Asri,124940,1805272008,4
Mesir Dwi Jaya,124934,1805272002,4
Setia Tama,124938,1805272006,4
Sidomekar,124941,1805272009,4
Sidomukti,124933,1805272001,4
Suka Bhakti,124936,1805272004,4
Sumber Jaya,124939,1805272007,4
Bakung Ilir,124835,1805112007,4
Bakung Rahayu,124841,1805112018,4
Bakung Udik,124834,1805112006,4
Gedung Bandar Rahayu,124836,1805112008,4
Gedung Bandar Rejo,124840,1805112017,4
Gedung Meneng,124833,1805112002,4
Gedung Meneng Baru,124842,1805112019,4
Gunung Tapa,124832,1805112001,4
Gunung Tapa Ilir,124837,1805112014,4
Gunung Tapa Tengah,124838,1805112015,4
Gunung Tapa Udik,124839,1805112016,4
Astra Ksetra,124805,1805022007,4
Bujung Tenuk,124803,1805022001,4
Kagungan Rahayu,124806,1805022013,4
Menggala Kota,124802,1805021011,4
Menggala Selatan,124799,1805021008,4
Menggala Tengah,124801,1805021010,4
Tiuh Tohou,124807,1805022014,4
Ujung Gunung,124800,1805021009,4
Ujung Gunung Ilir,124804,1805022002,4
Bedaro Indah,124961,1805302008,4
Cempaka Dalem,124960,1805302007,4
Cempaka Jaya,124963,1805302010,4
Kahuripan Dalam,124959,1805302006,4
Kibang Pacing,124957,1805302004,4
Lebuh Dalem,124954,1805302001,4
Lingai,124956,1805302003,4
Menggala,124955,1805302002,4
Sungai Luar,124958,1805302005,4
Tri Makmur Jaya,124962,1805302009,4
Bangun Rejo,124924,1805262001,4
Bina Bumi,124928,1805262005,4
Karya Bhakti,124926,1805262003,4
Kecubung Raya,124930,1805262007,4
Marga Jaya,124931,1805262008,4
Mulyo Aji,124929,1805262006,4
Paduan Rajawali,124925,1805262002,4
Sukarame,124927,1805262004,4
Gedung Asri,124902,1805232002,4
Gedung Harapan,124901,1805232001,4
Gedung Rejo Sakti,124903,1805232003,4
Karya Makmur,124906,1805232006,4
Panca Tunggal Jaya,124908,1805232008,4
Pasar Batang,124904,1805232004,4
Suka Makmur,124905,1805232005,4
Sumber Sari,124909,1805232009,4
Wono Rejo,124907,1805232007,4
Boga Tama,124858,1805132010,4
Dwimulyo,124863,1805132021,4
Pulo Gadung,124861,1805132019,4
Rejo Sari,124864,1805132022,4
Sido Mulyo,124857,1805132006,4
Sidodadi,124862,1805132020,4
Sidoharjo,124856,1805132005,4
Sidomakmur,124866,1805132024,4
Tri Jaya,124855,1805132002,4
Tri Rejo Mulyo,124854,1805132001,4
Tri Tunggal Jaya,124860,1805132013,4
Trikarya,124867,1805132025,4
Wira Agung Sari,124865,1805132023,4
Wira Tama,124859,1805132011,4
Bumi Ratu,124849,1805122009,4
Gedung Karya Jitu,124845,1805122004,4
Hargo Mulyo,124851,1805122013,4
Hargo Rejo,124846,1805122005,4
Karya Cipta Abadi,124852,1805122014,4
Karya Jitu Mukti,124848,1805122008,4
Medasari,124850,1805122010,4
Wono Agung,124847,1805122006,4
Yudha Karya Jitu,124844,1805122003,4
Bumi Dipasena Abadi,124872,1805182004,4
Bumi Dipasena Agung,124870,1805182002,4
Bumi Dipasena Jaya,124871,1805182003,4
Bumi Dipasena Makmur,124873,1805182005,4
Bumi Dipasena Mulya,124875,1805182007,4
Bumi Dipasena Sejahtera,124876,1805182008,4
Bumi Dipasena Utama,124869,1805182001,4
Bumi Sentosa,124874,1805182006,4
Bumi Agung,125661,1808052024,4
Bumi Agung Wates,125659,1808052009,4
Dewa Agung,125665,1808052027,4
Giri Harjo,125658,1808052007,4
Kota Dewa,125664,1808052026,4
Mekar Jaya,125663,1808052025,4
Mesir Ilir,125656,1808052005,4
Mesir Udik,125655,1808052002,4
Sapto Renggo,125657,1808052006,4
Serdang Kuring,125660,1808052017,4
Tulang Bawang,125654,1808052001,4
Andalas Cermin,124895,1805222005,4
Batang Hari,124892,1805222002,4
Bumi Sari,124898,1805222008,4
Duto Yoso Mulyo,124894,1805222004,4
Gedung Jaya,124897,1805222007,4
Mulyo Dadi,124899,1805222009,4
Panggung Mulyo,124893,1805222003,4
Rawa Ragil,124896,1805222006,4
Sumber Agung,124891,1805222001,4
Argomulyo,125621,1808032012,4
Bali Sadhar Selatan,125619,1808032010,4
Bali Sadhar Tengah,125616,1808032007,4
Bali Sadhar Utara,125618,1808032009,4
Bandar Agung,125625,1808032016,4
Bonglai,125611,1808032001,4
Campang Lapan,125612,1808032002,4
Donomulyo,125617,1808032008,4
Juku Batu,125615,1808032005,4
Kemu,125626,1808032017,4
Menanga Jaya,125620,1808032011,4
Menanga Siamang,125627,1808032018,4
Neki,125628,1808032019,4
Pasar Banjit,125610,1808031006,4
Rantau Jaya,125622,1808032013,4
Rantau Temiang,125614,1808032004,4
Rebang Tinggi,125623,1808032014,4
Simpang Asam,125624,1808032015,4
Sumber Baru,125613,1808032003,4
Sumber Sari,125629,1808032020,4
Banjar Agung,125644,1808042012,4
Banjar Baru,125652,1808042022,4
Banjar Masin,125650,1808042020,4
Banjar Mulya,125651,1808042021,4
Banjar Negara,125649,1808042019,4
Banjar Sari,125637,1808042004,4
Banjar Setia,125642,1808042010,4
Bhakti Negara,125639,1808042006,4
Bumi Merapi,125636,1808042003,4
Bumi Rejo,125640,1808042007,4
Campur Asri,125633,1808041016,4
Cugah,125645,1808042013,4
Gedung Pakuon,125635,1808042002,4
Gedung Rejo,125643,1808042011,4
Gunung Katun,125638,1808042005,4
Mekar Asri,125648,1808042018,4
Setia Negara,125634,1808042001,4
Sukosari,125641,1808042008,4
Taman Asri,125631,1808041009,4
Tiuh Balak,125647,1808042017,4
Tiuh Balak I,125646,1808042014,4
Tiuh Balak Pasar,125632,1808041015,4
Blambangan Umpu,125576,1808011005,4
Bumi Baru,125583,1808012014,4
Gunung Sangkaran,125578,1808012009,4
Karang Umpu,125586,1808012017,4
Lembasung,125577,1808012006,4
Sangkaran Bhakti,125582,1808012013,4
Segara Mider,125580,1808012011,4
Sri Rejeki,125585,1808012016,4
Tanjung Raja Giham,125579,1808012010,4
Tanjung Raja Sakti,125588,1808012022,4
Tanjung Sari,125584,1808012015,4
Umpu Bhakti,125581,1808012012,4
Umpu Kencana,125587,1808012018,4
Bumiharjo,125784,1808132001,4
Lebung Lawe,125791,1808132008,4
Nuar Maju,125790,1808132007,4
Punjul Agung,125785,1808132002,4
Sritunggal,125786,1808132003,4
Suka Agung,125788,1808132005,4
Suka Bumi,125787,1808132004,4
Sukadana,125789,1808132006,4
Way Agung,125792,1808132009,4
Bumi Agung,125798,1808142005,4
Bumi Say Agung,125803,1808142010,4
Karangan,125799,1808142006,4
Mulyoharjo,125797,1808142004,4
Pisang Baru,125794,1808142001,4
Pisang Indah,125795,1808142002,4
Srinumpi,125796,1808142003,4
Sukamaju,125801,1808142008,4
Tanjung Dalam,125802,1808142009,4
Wonoharjo,125800,1808142007,4
Banjar Ratu,125748,1808102017,4
Banjar Sakti,125734,1808102003,4
Bengkulu,125740,1808102009,4
Bengkulu Jaya,125744,1808102013,4
Bengkulu Raman,125743,1808102012,4
Bengkulu Rejo,125741,1808102010,4
Bengkulu Tengah,125750,1808102019,4
Curup Patah,125746,1808102015,4
Gunung Baru,125733,1808102002,4
Gunung Labuhan,125732,1808102001,4
Gunung Pekuwon,125751,1808102020,4
Gunung Sari,125738,1808102007,4
Kayu Batu,125742,1808102011,4
Labuhan Jaya,125752,1808102021,4
Negeri Mulya,125736,1808102005,4
Negeri Sungkai,125737,1808102006,4
Negeri Ujan Mas,125749,1808102018,4
Suka Negeri,125735,1808102004,4
Sukarame,125747,1808102016,4
Tiuh Balak II,125745,1808102014,4
Way Tuba,125739,1808102008,4
Bukit Batu,125608,1808022019,4
Datar Bancong,125591,1808022001,4
Gelombang Panjang,125604,1808022015,4
Jaya Tinggi,125602,1808022013,4
Jukuh Kemuning,125596,1808022007,4
Kampung Baru,125595,1808022006,4
Karang Lantang,125593,1808022003,4
Kasui Lama,125594,1808022005,4
Kasui Pasar,125590,1808021004,4
Kedaton,125592,1808022002,4
Kotaway,125597,1808022008,4
Sinar Gading,125601,1808022012,4
Sukajadi,125603,1808022014,4
Talang Mangga,125599,1808022010,4
Tangkas,125605,1808022016,4
Tanjung Bulan,125606,1808022017,4
Tanjung Harapan,125600,1808022011,4
Tanjung Kurung,125598,1808022009,4
Tanjung Kurung Lama,125607,1808022018,4
Adi Jaya,125765,1808112012,4
Bumi Jaya,125763,1808112010,4
Gedung Jaya,125764,1808112011,4
Gisting Jaya,125761,1808112008,4
Karta Jaya,125760,1808112007,4
Kota Jawa,125768,1808112015,4
Marga Jaya,125762,1808112009,4
Negara Batin,125754,1808112001,4
Negara Mulya,125767,1808112014,4
Purwa Agung,125755,1808112002,4
Purwa Negara,125756,1808112003,4
Sari Jaya,125766,1808112013,4
Setia Negara,125757,1808112004,4
Sri Menanti,125759,1808112006,4
Sri Mulyo,125758,1808112005,4
Bandar Dalam,125688,1808072002,4
Bandar Kasih,125703,1808072017,4
Gedung Harapan,125696,1808072010,4
Gedung Jaya,125701,1808072015,4
Gedung Menang,125695,1808072009,4
Kali Papan,125698,1808072012,4
Karya Agung,125691,1808072005,4
Kota Baru,125693,1808072007,4
Kotabumi Way Kanan,125694,1808072008,4
Mulya Agung,125705,1808072019,4
Mulya Sari,125699,1808072013,4
Negeri Agung,125687,1808072001,4
Penengahan,125690,1808072004,4
Pulau Batu,125689,1808072003,4
Rejo Sari,125702,1808072016,4
Sumber Rejeki,125704,1808072018,4
Sunsang,125692,1808072006,4
Tanjung Rejo,125697,1808072011,4
Way Limau,125700,1808072014,4
Bima Sakti,125774,1808122005,4
Kali Awi,125772,1808122003,4
Kali Awi Indah,125779,1808122010,4
Kiling-kiling,125771,1808122002,4
Negara Jaya,125776,1808122007,4
Negeri Besar,125770,1808122001,4
Negeri Jaya,125780,1808122011,4
Negeri Kasih,125782,1808122013,4
Pagar Iman,125777,1808122008,4
Sri Basuki,125778,1808122009,4
Tanjung Mas,125781,1808122012,4
Tegal Mukti,125775,1808122006,4
Tiuh Baru,125773,1808122004,4
Bakti Negara,125678,1808062012,4
Bumi Mulya,125685,1808062019,4
Gunung Cahya,125670,1808062004,4
Gunung Waras,125682,1808062016,4
Karang Agung,125667,1808062001,4
Negara Harja,125677,1808062011,4
Negara Ratu,125672,1808062006,4
Negara Sakti,125673,1808062007,4
Negara Tama,125680,1808062014,4
Pakuan Baru,125679,1808062013,4
Pakuan Ratu,125669,1808062003,4
Pakuan Sakti,125683,1808062017,4
Rumbih,125671,1808062005,4
Serupa Indah,125684,1808062018,4
Suka Bumi,125674,1808062008,4
Tanjung Agung,125675,1808062009,4
Tanjung Ratu,125668,1808062002,4
Tanjung Serupa,125676,1808062010,4
Way Tawar,125681,1808062015,4
Air Ringkih,125724,1808092004,4
Beringin Jaya,125728,1808092008,4
Gunung Sari,125725,1808092005,4
Karya Maju,125729,1808092009,4
Lebak Peniangan,125721,1808092001,4
Madang Jaya,125723,1808092003,4
Mulya Jaya,125730,1808092010,4
Simpang Tiga,125726,1808092006,4
Tanjung Raya,125727,1808092007,4
Tanjung Tiga,125722,1808092002,4
Bratayudha,125815,1808152011,4
Bumi Ratu,125813,1808152009,4
Gedung Batin,125811,1808152007,4
Gedung Riang,125810,1808152006,4
Gistang,125806,1808152002,4
Negeri Baru,125816,1808152012,4
Negeri Batin,125805,1808152001,4
Negeri Bumi Putera,125809,1808152005,4
Ojo Lali,125817,1808152013,4
Panca Negeri,125808,1808152004,4
Rambang Jaya,125807,1808152003,4
Sidoarjo,125812,1808152008,4
Sriwijaya,125814,1808152010,4
Bandar Sari,125713,1808082007,4
Beringin Jaya,125710,1808082004,4
Bukit Gemuruh,125715,1808082009,4
Bukit Harapan,125718,1808082012,4
Bumi Dana,125714,1808082008,4
Karya Jaya,125708,1808082002,4
Ramsai,125712,1808082006,4
Say Umpu,125709,1808082003,4
Suma Mukti,125711,1808082005,4
Way Mencar,125716,1808082010,4
Way Pisang,125717,1808082011,4
Way Tuba,125707,1808082001,4
Way Tuba Asri,125719,1808082013,4
Ake Boso,181707,8201032042,4
Akesibu,181696,8201032016,4
Gam ICI,181701,8201032021,4
Gamlamo,181703,8201032023,4
Kampung Baru,181708,8201032043,4
Kie ICI,181698,8201032018,4
Maritango,181697,8201032017,4
Naga,181704,8201032037,4
Soana Masungi,181705,8201032040,4
Tahafo,181694,8201032014,4
Tobaol,181702,8201032022,4
Togola Sangir,181693,8201032013,4
Togola Wayoli,181692,8201032012,4
Tongute Goin,181699,8201032019,4
Tongute Ternate,181695,8201032015,4
Tongute Ternate Selatan,181706,8201032041,4
Tungute Sungi,181700,8201032020,4
Adu,181786,8201082013,4
Baru,181776,8201082003,4
Bataka,181780,8201082007,4
Gamkonora,181783,8201082010,4
Gamsida,181787,8201082014,4
Gamsungi,181779,8201082006,4
Jere,181778,8201082005,4
Nanas,181777,8201082004,4
Ngalo Ngalo,181788,8201082015,4
Ngawet,181785,8201082012,4
Sarau,181784,8201082011,4
Talaga,181781,8201082008,4
Tobelos,181782,8201082009,4
Tobobol,181775,8201082002,4
Tosoa,181774,8201082001,4
Tuguaer,181789,8201082016,4
Aru Jaya,181772,8201072016,4
Barona,181765,8201072009,4
Duono,181760,8201072004,4
Goin,181761,8201072005,4
Pasalulu,181768,8201072012,4
Podol,181757,8201072001,4
Sangaji Nyeku,181762,8201072006,4
Soasangaji,181771,8201072015,4
Tengowango,181758,8201072002,4
Todoke,181766,8201072010,4
Togoreba Sungi,181764,8201072008,4
Togoreba Tua,181769,8201072013,4
Togowo,181759,8201072003,4
Tolisaor,181767,8201072011,4
Tuguis,181763,8201072007,4
Tukuoku,181770,8201072014,4
Acango,181656,8201012018,4
Akediri,181658,8201012020,4
Bobanehena,181645,8201012007,4
Bobo,181647,8201012009,4
Bobo Jiko,181669,8201012037,4
Buku Bualawa,181664,8201012026,4
Buku Maadu,181672,8201012040,4
Buku Matiti,181660,8201012022,4
Galala,181644,8201012006,4
Gam Lamo,181642,8201012004,4
Gamtala,181652,8201012014,4
Guaimaadu,181640,8201012002,4
Guaria,181667,8201012035,4
Gufasa,181639,8201012001,4
Hate Bicara,181666,8201012034,4
Huku-huku Kie,181655,8201012017,4
Idam Dehe,181649,8201012011,4
Idamdehe Gamsungi,181650,8201012012,4
Jalan Baru,181641,8201012003,4
Kuripasai,181671,8201012039,4
Lolory,181653,8201012015,4
Marmabati,181651,8201012013,4
Matui,181663,8201012025,4
Pateng,181668,8201012036,4
Payo,181646,8201012008,4
Pornity,181659,8201012021,4
Saria,181648,8201012010,4
Soakonora,181643,8201012005,4
Tauro,181665,8201012027,4
Tedeng,181657,8201012019,4
Toboso,181654,8201012016,4
Todowongi,181661,8201012023,4
Tuada,181662,8201012024,4
Ulo,181670,8201012038,4
Akeara,181738,8201052009,4
Akejailolo,181735,8201052006,4
Akelaha,181739,8201052010,4
Akelamo Cinga-cinga,181754,8201052031,4
Akesahu Madutu,181755,8201052032,4
Bangkit Rahmat,181747,8201052024,4
Biamaahi,181736,8201052007,4
Bobane Dano,181748,8201052025,4
Bobaneigo Madihutu,181752,8201052029,4
Braha,181746,8201052023,4
Dodinga,181740,8201052011,4
Domato,181732,8201052003,4
Gamlenge,181734,8201052005,4
Hijrah,181750,8201052027,4
Moiso,181745,8201052022,4
Ratem,181751,8201052028,4
Rioribati,181743,8201052014,4
Sidangoli Gam,181730,8201052001,4
Sidongoli Dehe,181731,8201052002,4
Suka Damai,181749,8201052026,4
Taba Damai (db),181744,8201052021,4
Tataleka,181733,8201052004,4
Tetewang Joronga,181753,8201052030,4
Tewe,181741,8201052012,4
Toniku,181742,8201052013,4
Tuguraci,181737,8201052008,4
Bakun,181682,8201022010,4
Bantoli,181687,8201022023,4
Bosala,181685,8201022019,4
Buo,181683,8201022011,4
Kahatola,181684,8201022018,4
Kedi,181674,8201022001,4
Laba Besar,181680,8201022007,4
Laba Kecil,181681,8201022008,4
Linggua,181688,8201022024,4
Salu,181686,8201022020,4
Soasio,181675,8201022002,4
Tasye,181679,8201022006,4
Tolofuo,181677,8201022004,4
Tomodo,181689,8201022025,4
Totala,181676,8201022003,4
Totala Jaya,181690,8201022026,4
Tuguis,181678,8201022005,4
Aruku,181819,8201102010,4
Baja,181812,8201102003,4
Bakun Pantai,181818,8201102009,4
Barataku,181814,8201102005,4
Bilote,181817,8201102008,4
Gam Kahe,181813,8201102004,4
Jangailulu,181811,8201102002,4
Jano,181810,8201102001,4
Pumadada,181815,8201102006,4
Tosomolo,181816,8201102007,4
Balisoan Utara,181727,8201042034,4
Balisoang,181718,8201042009,4
Dere,181726,8201042033,4
Golo,181722,8201042013,4
Goro Goro,181716,8201042007,4
Jara Kore,181724,8201042029,4
Lako Akederi,181723,8201042028,4
Lako Akelamo,181711,8201042002,4
Peot,181714,8201042005,4
Ropu Tengah Balu,181725,8201042030,4
Sasur,181715,8201042006,4
Sasur Pantai,181728,8201042035,4
Susupu,181710,8201042001,4
Tacici,181720,8201042011,4
Tacim,181717,8201042008,4
Taraudu,181721,8201042012,4
Taruba,181712,8201042003,4
Todahe,181713,8201042004,4
Worat-worat,181719,8201042010,4
Air Panas,181808,8201092018,4
Akelamo,181794,8201092004,4
Aketola,181797,8201092007,4
Awer,181796,8201092006,4
Campaka,181805,8201092015,4
Gamiyel,181800,8201092010,4
Gamomeng,181793,8201092003,4
Gamsugi,181803,8201092013,4
Goal,181806,8201092016,4
Golago Kusuma,181801,8201092011,4
Hoku- Hoku Gam,181799,8201092009,4
Idam Gamlamo,181792,8201092002,4
Loce,181791,8201092001,4
Ngaon,181802,8201092012,4
Sidodadi,181807,8201092017,4
Taba Campaka,181804,8201092014,4
Taraudu Kusu,181795,8201092005,4
Tibobo,181798,8201092008,4
Maba Sangaji,182583,8206102005,4
Soagimalaha,182582,8206102004,4
Soalaipoh,182580,8206102002,4
Soasangaji,182581,8206102003,4
Tewil,182584,8206102006,4
Wailukum,182579,8206102001,4
Baburino,182491,8206022025,4
Buli,182482,8206022001,4
Buli Asal,182483,8206022002,4
Buli Karya,182484,8206022003,4
Gamesan,182490,8206022024,4
Geltoli,182487,8206022013,4
Pekaulang,182488,8206022014,4
Sailal,182486,8206022012,4
Teluk Buli,182489,8206022023,4
Wayafli,182485,8206022011,4
Bicoli,182493,8206032001,4
Gotowasi,182497,8206032005,4
Kasuba,182498,8206032010,4
Loleolamo,182496,8206032004,4
Momole,182499,8206032012,4
Peteley,182495,8206032003,4
Sil,182500,8206032013,4
Sowoli,182501,8206032014,4
Waci,182494,8206032002,4
Babasaram,182565,8206082011,4
Bangul,182558,8206082004,4
Bebsili,182562,8206082008,4
Beringin Lamo,182556,8206082002,4
Dorolamo,182560,8206082006,4
Gaifoli,182564,8206082010,4
Marasipno,182559,8206082005,4
Maratana Jaya,182561,8206082007,4
Miaf,182557,8206082003,4
Tatangapu,182566,8206082012,4
Wayamli,182555,8206082001,4
Yawanli,182563,8206082009,4
Doromoi,182575,8206092008,4
Dorosago,182569,8206092002,4
Jara-jara,182574,8206092007,4
LILI,182576,8206092009,4
Lolasita,182571,8206092004,4
Patlean,182570,8206092003,4
Patlean Jaya,182577,8206092010,4
Pumlanga,182573,8206092006,4
Sosolat,182568,8206092001,4
Wasileo,182572,8206092005,4
Batu Raja,182477,8206012014,4
Bumi Restu,182476,8206012009,4
Cemara Jaya,182475,8206012008,4
Gulapapo,182479,8206012016,4
Mekar Sari,182478,8206012015,4
Subaim,182474,8206012006,4
Waisuba,182480,8206012027,4
Ake Jawi,182520,8206042018,4
Binagara,182511,8206042009,4
Bukutio,182526,8206042024,4
Ekor,182521,8206042019,4
Ekorino,182522,8206042020,4
Fayaul,182510,8206042008,4
Ino Jaya,182519,8206042017,4
Jiko Moi,182523,8206042021,4
Loleba,182505,8206042003,4
Minamin,182508,8206042006,4
Nanas,182516,8206042014,4
Nusa Ambo,182504,8206042002,4
Nusa Jaya,182503,8206042001,4
Pintatu,182507,8206042005,4
Saolat,182515,8206042013,4
Saramaake,182509,8206042007,4
Sondo-sondo,182518,8206042016,4
Tabanalou,182514,8206042012,4
Talaga Jaya,182517,8206042015,4
Tanure,182524,8206042022,4
Tomares,182513,8206042011,4
Waijoi,182506,8206042004,4
Wasile,182512,8206042010,4
Yawal,182525,8206042023,4
Bokimaake,182533,8206052006,4
Foli,182531,8206052004,4
Hate Tabako,182528,8206052001,4
Kakaraino,182535,8206052008,4
Lolobata,182529,8206052002,4
Nyaolako,182532,8206052005,4
Puao,182530,8206052003,4
Silalayang,182534,8206052007,4
Akedaga,182548,8206072003,4
Dakaino,182547,8206072002,4
Dodaga,182546,8206072001,4
Rawamangun,182552,8206072007,4
Sidomulyo,182553,8206072008,4
Toboino,182549,8206072004,4
Tutuling Jaya,182550,8206072005,4
Woka Jaya,182551,8206072006,4
Bololo,182541,8206062005,4
Dowongi Jaya,182543,8206062007,4
Hilaitetor,182542,8206062006,4
Iga,182538,8206062002,4
Labi-labi,182537,8206062001,4
Majiko Tongone,182544,8206062008,4
Marimoi,182540,8206062004,4
Tatam,182539,8206062003,4
Baka Jaya,181833,8202022013,4
Kipai,181830,8202022005,4
Wailegi,181829,8202022004,4
Yeisowo,181831,8202022006,4
Yondeliu,181832,8202022012,4
Banemo,181874,8202082001,4
Bobane Indah,181876,8202082003,4
Bobane Jaya,181875,8202082002,4
Mareala,181877,8202082004,4
Sibenpope,181878,8202082005,4
Damuli,181887,8202102003,4
Masure,181889,8202102005,4
Nursifa,181886,8202102002,4
Palo,181890,8202102006,4
Peniti,181888,8202102004,4
Sakam,181885,8202102001,4
Bilifitu,181861,8202062006,4
Gemia,181859,8202062001,4
Maliforo,181864,8202062011,4
Pantura Jaya,181863,8202062008,4
Tepeleo,181860,8202062002,4
Tepeleo Batudua,181862,8202062007,4
Elfanun,181841,8202032007,4
Kacepi,181836,8202032002,4
Kapaleo,181835,8202032001,4
Sanafi,181837,8202032003,4
Sonof Kacepo,181840,8202032006,4
Umera,181838,8202032004,4
Umiyal,181839,8202032005,4
Yang,181842,8202032008,4
Fidy Jaya,181823,8202012020,4
Goeng,181827,8202012024,4
Nurweda,181825,8202012022,4
Nusliko,181821,8202012004,4
Sidanga,181824,8202012021,4
Wedana,181826,8202012023,4
Were,181822,8202012005,4
Air Salobar,181857,8202052008,4
Kluting Jaya,181854,8202052005,4
Lembah Asri,181855,8202052006,4
Loleo,181852,8202052003,4
Sosowomo,181851,8202052002,4
Sumber Sari,181856,8202052007,4
Tilope,181850,8202052001,4
Wairoro Indah,181853,8202052004,4
Kobe,181869,8202072004,4
Kulo Jaya,181872,8202072007,4
Lililef Sawai,181867,8202072002,4
Lililef Waibulan,181866,8202072001,4
Sawai Itepo,181868,8202072003,4
Woejerana,181871,8202072006,4
Woekob,181870,8202072005,4
Dotte,181880,8202092001,4
Kotalo,181882,8202092003,4
Messa,181881,8202092002,4
Yeke,181883,8202092004,4
Fritu,181846,8202042003,4
Gemaf,181844,8202042001,4
Kiya,181848,8202042008,4
Sagea,181845,8202042002,4
Waleh,181847,8202042004,4
Amasing Kali,182192,8204082003,4
Amasing Kota,182191,8204082002,4
Amasing Kota Barat,182198,8204082030,4
Amasing Kota Utara,182199,8204082031,4
Awanggoa,182200,8204082032,4
Belang Belang,182195,8204082010,4
Hidayat,182202,8204082040,4
Indomut,182194,8204082009,4
Kaputusan,182197,8204082027,4
Labuha,182190,8204082001,4
Marabose,182203,8204082041,4
Suma Tinggi,182201,8204082036,4
Sumae,182196,8204082026,4
Tomori,182193,8204082004,4
Indari,182205,8204092001,4
Kokotu,182211,8204092030,4
Kusubibi,182209,8204092017,4
Nang,182210,8204092018,4
Nondang,182208,8204092016,4
Tawabi,182206,8204092014,4
Wiring,182207,8204092015,4
Geti Baru,182246,8204142007,4
Geti Lama,182245,8204142006,4
Gilalang,182247,8204142008,4
Jojame,182243,8204142004,4
Lolarogurua,182241,8204142002,4
Nusa Babullah,182242,8204142003,4
Sidopo,182240,8204142001,4
Yaba,182244,8204142005,4
Gandasuli,182272,8204172004,4
Kampung Makian,182269,8204172001,4
Kubung,182277,8204172009,4
Kupal,182271,8204172003,4
Mandaong,182270,8204172002,4
Panamboang,182278,8204172010,4
Papaloang,182275,8204172007,4
Sawadai,182273,8204172005,4
Tembal,182276,8204172008,4
Tuokona,182274,8204172006,4
Babang,182179,8204072001,4
Bori,182180,8204072013,4
Goro-goro,182183,8204072016,4
Kaireu,182188,8204072023,4
Nyonyifi,182181,8204072014,4
Sabatang,182182,8204072015,4
Sali Kecil,182184,8204072017,4
Sayoang,182186,8204072021,4
Timlonga,182185,8204072018,4
Wayamiga,182187,8204072022,4
Liaro,182305,8204212003,4
Pigaraja,182306,8204212004,4
Silang,182304,8204212002,4
Tabajaya,182309,8204212007,4
Tabangame,182308,8204212006,4
Wayakuba,182307,8204212005,4
Wayaua,182303,8204212001,4
Bibinoi,182315,8204222005,4
Songa,182316,8204222006,4
Tabapoma,182314,8204222004,4
Tawa,182317,8204222007,4
Tomara,182312,8204222002,4
Tutupa,182313,8204222003,4
Wayatim,182311,8204222001,4
Balitata,182153,8204042020,4
Bumi Rahmat,182157,8204042029,4
Cango,182151,8204042018,4
Doro,182149,8204042016,4
Koititi,182150,8204042017,4
Lemo Lemo,182156,8204042023,4
Oha,182154,8204042021,4
Papaceda,182155,8204042022,4
Saketa,182152,8204042019,4
Tabamasa,182158,8204042036,4
Awis,182319,8204232001,4
Dowora,182320,8204232002,4
Gane Dalam,182321,8204232003,4
Jibubu,182322,8204232004,4
Pasipalele,182323,8204232005,4
Sekely,182324,8204232006,4
Tawa,182325,8204232007,4
Yamli,182326,8204232008,4
Batulak,182328,8204242001,4
Boso,182329,8204242002,4
Dolik,182330,8204242003,4
Fulai,182331,8204242004,4
Gumira,182332,8204242005,4
Moloku,182333,8204242006,4
Nurjihat,182334,8204242007,4
Posi Posi,182335,8204242008,4
Samat,182336,8204242009,4
Samo,182337,8204242010,4
Suka Damai,182338,8204242011,4
Tokaka,182339,8204242012,4
Akelamo,182141,8204032006,4
Batonam,182142,8204032007,4
Foya,182137,8204032002,4
Foya Tobaru,182139,8204032004,4
Kebun Raja,182146,8204032022,4
Kotalow,182145,8204032020,4
