nama,id,kode,tingkat
Bangun Rejo,124058,180202,3
Bekri,124229,180215,3
Bumi Nabung,124335,180224,3
Bumi Ratu Nuban,124218,180214,3
Gunung Sugih,124092,180204,3
Kalirejo,124040,180201,3
Kota Gajah,124327,180223,3
Padang Ratu,124076,180203,3
Pubian,124268,180219,3
Punggur,124123,180206,3
Putra Rumbia,124368,180228,3
Rumbia,124159,180209,3
Selagai Lingga,124289,180220,3
Sendang Agung,124317,180222,3
Seputih Agung,124238,180216,3
Seputih Banyak,124169,180210,3
Seputih Mataram,124183,180211,3
Seputih Raman,124144,180208,3
Seputih Surabaya,124196,180212,3
Terbanggi Besar,124133,180207,3
Terusan Nunyai,124210,180213,3
Trimurjo,124108,180205,3
Way Pangubuan,124249,180217,3
Way Seputih,124343,180225,3
Bandar Sribhawono,125487,180715,3
Batanghari,125367,180706,3
Batanghari Nuban,125465,180713,3
Braja Selebah,125549,180722,3
Bumi Agung,125479,180714,3
Gunung Pelindung,125510,180718,3
Jabung,125320,180703,3
Labuhan Maringgai,125308,180702,3
Labuhan Ratu,125537,180721,3
Marga Sekampung,125566,180724,3
Marga Tiga,125435,180711,3
Mataram Baru,125495,180716,3
Melinting,125503,180717,3
Metro Kibang,125427,180710,3
Pasir Sakti,125516,180719,3
Pekalongan,125336,180704,3
Purbolinggo,125402,180708,3
Raman Utara,125415,180709,3
Sekampung,125349,180705,3
Sekampung Udik,125449,180712,3
Sukadana,125287,180701,3
Waway Karya,125525,180720,3
Way Bungur,125557,180723,3
Way Jepara,125385,180707,3
Abung Barat,124447,180306,3
Abung Kunang,124632,180322,3
Abung Pekurun,124601,180319,3
Abung Selatan,124462,180307,3
Abung Semuli,124540,180313,3
Abung Surakarta,114665,180314,3
Abung Tengah,124519,180311,3
Abung Timur,124434,180305,3
Abung Tinggi,124531,180312,3
Blambangan Pagar,124640,180323,3
Bukit Kemuning,124379,180301,3
Bunga Mayang,124569,180316,3
Hulu Sungkai,124581,180317,3
Kotabumi,124388,180302,3
Kotabumi Selatan,124504,180310,3
Kotabumi Utara,124495,180309,3
Muara Sungkai,124557,180315,3
Sungkai Barat,124621,180321,3
Sungkai Jaya,124611,180320,3
Sungkai Selatan,124402,180303,3
Sungkai Tengah,124592,180318,3
Sungkai Utara,124479,180308,3
Tanjung Raja,124414,180304,3
Mesuji,126117,181101,3
Mesuji Timur,126129,181102,3
Panca Jaya,126200,181106,3
Rawa Jitu Utara,126150,181103,3
Simpang Pematang,126186,181105,3
Tanjung Raya,126208,181107,3
Way Serdang,126164,181104,3
Gedong Tataan,125818,180901,3
Kedondong,125919,180907,3
Marga Punduh,125932,180908,3
Negeri Katon,125838,180902,3
Padang Cermin,125894,180905,3
Punduh Pidada,125907,180906,3
Tegineneng,125860,180903,3
Teluk Pandan,125953,180910,3
Way Khilau,116047,180909,3
Way Lima,125877,180904,3
Way Ratai,125964,180911,3
Bangkunat,126457,181311,3
Karya Penggawa,126395,181305,3
Krui Selatan,126426,181308,3
Lemong,126368,181303,3
Ngambur,126437,181309,3
Ngaras,126447,181310,3
Pesisir Selatan,126352,181302,3
Pesisir Tengah,126343,181301,3
Pesisir Utara,126382,181304,3
Pulau Pisang,126408,181306,3
Way Krui,126415,181307,3
Adiluwih,126075,181007,3
Ambarawa,126017,181003,3
Banyumas,126063,181006,3
Gading Rejo,125992,181002,3
Pagelaran,126040,181005,3
Pagelaran Utara,126106,181009,3
Pardasuka,126026,181004,3
Pringsewu,125976,181001,3
Sukoharjo,126089,181008,3
Air Naningan,125258,180626,3
Bandar Negeri Semuong,125246,180625,3
Bulok,125269,180627,3
Cukuh Balak,125053,180609,3
Gisting,125211,180620,3
Gunung Alip,125221,180621,3
Kelumbayan,125172,180617,3
Kelumbayan Barat,125280,180628,3
Kota Agung,124964,180601,3
Kota Agung Barat,125181,180618,3
Kota Agung Timur,125198,180619,3
Limau,125234,180624,3
Pematang Sawa,125156,180616,3
Pugung,125074,180611,3
Pulau Panggung,125031,180604,3
Semaka,125102,180612,3
Sumberejo,125125,180613,3
Talang Padang,124981,180602,3
Ulu Belu,125139,180615,3
Wonosobo,125002,180603,3
Batu Putih,126332,181209,3
Gunung Agung,126289,181205,3
Gunung Terang,126278,181204,3
Lambu Kibang,126314,181207,3
Pagar Dewa,126325,181208,3
Tulang Bawang Tengah,126231,181201,3
Tulang Bawang Udik,126264,181203,3
Tumijajar,126253,181202,3
Way Kenanga,126303,181206,3
Banjar Agung,124819,180508,3
Banjar Baru,124942,180529,3
Banjar Margo,124877,180520,3
Dente Teladas,124910,180525,3
Gedung Aji,124808,180506,3
Gedung Aji Baru,124932,180527,3
Gedung Meneng,124831,180511,3
Menggala,124798,180502,3
Menggala Timur,124953,180530,3
Meraksa Aji,124923,180526,3
Penawar Aji,124900,180523,3
Penawar Tama,124853,180513,3
Rawa Jitu Selatan,124843,180512,3
Rawa Jitu Timur,124868,180518,3
Rawa Pitu,124890,180522,3
Bahuga,125653,180805,3
Banjit,125609,180803,3
Baradatu,125630,180804,3
Blambangan Umpu,125575,180801,3
Buay Bahuga,125783,180813,3
Bumi Agung,125793,180814,3
Gunung Labuhan,125731,180810,3
Kasui,125589,180802,3
Negara Batin,125753,180811,3
Negeri Agung,125686,180807,3
Negeri Besar,125769,180812,3
Pakuan Ratu,125666,180806,3
Rebang Tangkas,125720,180809,3
Umpu Semenguk,125804,180815,3
Way Tuba,125706,180808,3
Ibu,181691,820103,3
Ibu Selatan,181773,820108,3
Ibu Utara,181756,820107,3
Jailolo,181638,820101,3
Jailolo Selatan,181729,820105,3
Loloda,181673,820102,3
Loloda Tengah,181809,820110,3
Sahu,181709,820104,3
Sahu Timur,181790,820109,3
Kota Maba,182578,820610,3
Maba,182481,820602,3
Maba Selatan,182492,820603,3
Maba Tengah,182554,820608,3
Maba Utara,182567,820609,3
Wasile,182473,820601,3
Wasile Selatan,182502,820604,3
Wasile Tengah,182527,820605,3
Wasile Timur,182545,820607,3
Wasile Utara,182536,820606,3
Patani,181828,820202,3
Patani Barat,181873,820208,3
Patani Timur,181884,820210,3
Patani Utara,181858,820206,3
Pulau Gebe,181834,820203,3
Weda,181820,820201,3
Weda Selatan,181849,820205,3
Weda Tengah,181865,820207,3
Weda Timur,181879,820209,3
Weda Utara,181843,820204,3
Bacan,182189,820408,3
Bacan Barat,182204,820409,3
Bacan Barat Utara,182239,820414,3
Bacan Selatan,182268,820417,3
Bacan Timur,182178,820407,3
Bacan Timur Selatan,182302,820421,3
Bacan Timur Tengah,182310,820422,3
Gane Barat,182148,820404,3
Gane Barat Selatan,182318,820423,3
Gane Barat Utara,182327,820424,3
Gane Timur,182135,820403,3
Gane Timur Selatan,182348,820426,3
Gane Timur Tengah,182354,820427,3
Kasiruta Barat,182248,820415,3
Kasiruta Timur,182259,820416,3
Kayoa,182120,820402,3
Kayoa Barat,182220,820411,3
Kayoa Selatan,182225,820412,3
Kayoa Utara,182232,820413,3
Kepulauan Botanglomang,182279,820418,3
Kepulauan Joronga,182340,820425,3
Makian Barat,182212,820410,3
Mandioli Selatan,182288,820419,3
Mandioli Utara,182295,820420,3
Obi,182168,820406,3
Obi Barat,182363,820428,3
Obi Selatan,182159,820405,3
Obi Timur,182370,820429,3
Obi Utara,182375,820430,3
Pulau Makian,182104,820401,3
Galela,181891,820304,3
Galela Barat,182015,820314,3
Galela Selatan,182038,820316,3
Galela Utara,182025,820315,3
Kao,181924,820307,3
Kao Barat,182070,820321,3
Kao Teluk,182092,820322,3
Kao Utara,182057,820320,3
Loloda Kepulauan,182046,820319,3
Loloda Utara,181962,820309,3
Malifut,181939,820308,3
Tobelo,181899,820305,3
Tobelo Barat,182009,820313,3
Tobelo Selatan,181910,820306,3
Tobelo Tengah,181992,820311,3
Tobelo Timur,182002,820312,3
Tobelo Utara,181981,820310,3
Mangoli Barat,182408,820506,3
Mangoli Selatan,182451,820512,3
Mangoli Tengah,182441,820511,3
Mangoli Timur,182383,820501,3
Mangoli Utara,182457,820513,3
Mangoli Utara Timur,182436,820510,3
Sanana,182389,820502,3
Sanana Utara,182465,820518,3
Sulabesi Barat,182401,820503,3
Sulabesi Selatan,182430,820509,3
Sulabesi Tengah,182416,820507,3
Sulabesi Timur,182423,820508,3
Oba,182869,827203,3
Oba Selatan,182922,827207,3
Oba Tengah,182907,827206,3
Oba Utara,182855,827202,3
Tidore,182841,827201,3
Tidore Selatan,182883,827204,3
Tidore Timur,182930,827208,3
Tidore Utara,182892,827205,3
Kota Ternate Selatan,182762,827102,3
Kota Ternate Tengah,182809,827106,3
Kota Ternate Utara,182780,827103,3
Moti,182795,827104,3
Pulau Batang Dua,182802,827105,3
Pulau Hiri,182826,827107,3
Pulau Ternate,172133,827101,3
Ternate Barat,182833,827108,3
Morotai Jaya,182626,820703,3
Morotai Selatan,167789,820701,3
Morotai Selatan Barat,182610,820702,3
Morotai Timur,182656,820705,3
Morotai Utara,182641,820704,3
Pulau Rao,182672,820706,3
Lede,171220,820803,3
Tabona,182748,820808,3
Taliabu Barat,182678,820801,3
Taliabu Barat Laut,182692,820802,3
Taliabu Selatan,182738,820807,3
Taliabu Timur,182723,820805,3
Taliabu Timur Selatan,182728,820806,3
Taliabu Utara,182703,820804,3
Ambalawi,156724,520610,3
Belo,156653,520604,3
Bolo,156622,520602,3
Donggo,156707,520608,3
Lambitu,156796,520617,3
Lambu,156747,520612,3
Langgudu,156731,520611,3
Madapangga,156762,520613,3
Monta,156607,520601,3
Palibelo,156803,520618,3
Parado,156790,520616,3
Sanggar,156717,520609,3
Sape,156673,520606,3
Soromandi,156782,520615,3
Tambora,156774,520614,3
Wawo,156663,520605,3
Wera,156692,520607,3
Woha,156637,520603,3
Asakota,157007,527203,3
Mpunda,157026,527205,3
Raba,157014,527204,3
Rasanae Barat,135201,527201,3
Rasanae Timur,156998,527202,3
Ampenan,156307,527101,3
Cakranegara,156957,527103,3
Mataram,156947,527102,3
Sandubaya,156984,527106,3
Sekarbela,156968,527104,3
Selaparang,156974,527105,3
Dompu,156518,520501,3
Hu'u,156543,520503,3
Kempo,156534,520502,3
Kilo,156552,520504,3
Manggalewa,156587,520507,3
Pajo,156600,520508,3
Pekat,156574,520506,3
Woja,156559,520505,3
Batu Layar,155870,520114,3
Gerung,155754,520101,3
Gunungsari,155826,520109,3
Kediri,155769,520102,3
Kuripan,155880,520115,3
Labuapi,155813,520108,3
Lembar,155859,520113,3
Lingsar,155843,520112,3
Narmada,155780,520103,3
Sekotong,155803,520107,3
Batukliang,155917,520203,3
Batukliang Utara,156044,520212,3
Janapria,155974,520207,3
Jonggat,155903,520202,3
Kopang,156003,520209,3
Praya,155887,520201,3
Praya Barat,155948,520205,3
Praya Barat Daya,156031,520211,3
Praya Tengah,156017,520210,3
Praya Timur,155959,520206,3
Pringgarata,155991,520208,3
Pujut,155929,520204,3
Bayan,156918,520804,3
Gangga,156898,520802,3
Kayangan,156907,520803,3
Pemenang,156931,520805,3
Tanjung,156889,520801,3
Aikmel,156164,520309,3
Jerowaru,156301,520320,3
Keruak,156053,520301,3
Labuhan Haji,156258,520317,3
Lenek,156318,520321,3
Masbagik,156114,520305,3
Montong Gading,156191,520311,3
Pringgabaya,156148,520308,3
Pringgasela,156200,520312,3
Sakra,156069,520302,3
Sakra Barat,156282,520319,3
Sakra Timur,156271,520318,3
Sambelia,156179,520310,3
Selong,156135,520307,3
Sembalun,156242,520315,3
Sikur,156099,520304,3
Sukamulia,156125,520306,3
Suralaga,156211,520313,3
Suwela,156249,520316,3
Terara,156082,520303,3
Wanasaba,156227,520314,3
Alas,156337,520405,3
Alas Barat,156430,520417,3
Batu Lanteh,156356,520407,3
Buer,156453,520420,3
Empang,156419,520414,3
Labangka,156447,520419,3
Labuhan Badas,156439,520418,3
Lantung,156513,520429,3
Lape,156402,520412,3
Lenangguar,156503,520427,3
Lopok,156495,520426,3
Lunyuk,156329,520402,3
Maronge,156481,520424,3
Moyo Hilir,156372,520409,3
Moyo Hulu,156383,520410,3
Moyo Utara,156474,520423,3
Orong Telu,156508,520428,3
Plampang,156407,520413,3
Rhee,156460,520421,3
Ropang,156396,520411,3
Sumbawa,156363,520408,3
Tarano,156486,520425,3
Unter Iwes,156465,520422,3
Utan,156346,520406,3
Brang Ene,156876,520707,3
Brang Rea,156857,520705,3
Jereweh,156816,520701,3
Maluk,156883,520708,3
Poto Tano,156867,520706,3
Sekongkang,156849,520704,3
Seteluk,156838,520703,3
Taliwang,156821,520702,3
Arguni,184350,920313,3
Bomberay,184290,920307,3
Fak-fak,184228,920301,3
Fak-fak Barat,184234,920302,3
Fak-fak Tengah,184267,920305,3
Fak-fak Timur,184244,920303,3
Fakfak Timur Tengah,184339,920312,3
Furwagi,184374,920316,3
Karas,184282,920306,3
Kayauni,184364,920315,3
Kokas,184251,920304,3
Kramongmongga,172704,920308,3
Mbahamdandara,184356,920314,3
Pariwari,184322,920310,3
Teluk Patipi,184308,920309,3
Tomage,184383,920317,3
Wartutin,184332,920311,3
Buruway,184676,920802,3
Kaimana,184656,920801,3
Kambrau,184718,920805,3
Teluk Arguni Atas,184687,920803,3
Teluk Arguni Bawah,184726,920806,3
Teluk Etna,184712,920804,3
Yamor,184742,920807,3
Dataran Isim,184786,921104,3
Momi Waren,184799,921105,3
Neney,184778,921103,3
Oransbari,184763,921102,3
Ransiki,184749,921101,3
Tahota,184807,921106,3
Manokwari Barat,184129,920212,3
Manokwari Selatan,184171,920215,3
Manokwari Timur,184140,920213,3
Manokwari Utara,184148,920214,3
Masni,184095,920205,3
Prafi,184078,920204,3
Sidey,184215,920221,3
Tanah Rubuh,184190,920217,3
Warmare,184045,920203,3
Anggi,184812,921201,3
Anggi Gida,184826,921202,3
Catubouw,184882,921207,3
Didohu,184855,921205,3
Hingk,184958,921210,3
Membey,184835,921203,3
Minyambaouw,184920,921209,3
Sururey,184842,921204,3
Taige,184870,921206,3
Testega,184904,921208,3
Aranday,184416,920604,3
Aroba,184484,920616,3
Babo,172875,920603,3
Bintuni,184393,920601,3
Biscoop,184495,920618,3
Dataran Beimes,184465,920613,3
Fafurwar,184437,920608,3
Kaitaro,184478,920615,3
Kamundan,184508,920620,3
Kuri,184446,920610,3
Manimeri,184452,920611,3
Masyeta,184490,920617,3
Merdey,184402,920602,3
Meyado,184524,920623,3
Moskona Barat,184519,920622,3
Moskona Selatan,184421,920605,3
Moskona Timur,184529,920624,3
Moskona Utara,184427,920606,3
Sumuri,184472,920614,3
Tembuni,184441,920609,3
Tomu,184503,920619,3
Tuhiba,184459,920612,3
Wamesa,184432,920607,3
Weriagar,184513,920621,3
Kuri Wamesa,184625,920709,3
Naikere,184608,920707,3
Nikiwar,184644,920712,3
Rasiei,184615,920708,3
Roon,184632,920710,3
Roswar,184640,920711,3
Rumberpon,184600,920706,3
Soug Jaya,184650,920713,3
Teluk Duairi,174792,920703,3
Wamesa,184594,920705,3
Wasior,184533,920701,3
Windesi,184544,920702,3
Wondiboy,184589,920704,3
Aimando Padaido,183536,910619,3
Andey,183477,910614,3
Biak Barat,183374,910608,3
Biak Kota,183284,910601,3
Biak Timur,183324,910603,3
Biak Utara,183307,910602,3
Bondifuar,183565,910621,3
Bruyadori,183505,910616,3
Numfor Barat,183351,910604,3
Numfor Timur,183364,910605,3
Oridek,183550,910620,3
Orkeri,183516,910617,3
Padaido,183418,910610,3
Poiru,183526,910618,3
Samofa,183450,910612,3
Swandiwe,183489,910615,3
Warsa,183397,910609,3
Yawosi,183468,910613,3
Yendidori,183430,910611,3
Airu,183079,910316,3
Demta,183031,910310,3
Depapre,182957,910303,3
Ebungfao,183045,910312,3
Gresi Selatan,183091,910318,3
Kaureh,183039,910311,3
Kemtuk,182972,910305,3
Kemtuk Gresi,182986,910306,3
Nambluong,183059,910314,3
Nimbokrang,183014,910308,3
Nimboran,182999,910307,3
Raveni Rara,183086,910317,3
Sentani,182938,910301,3
Sentani Barat,182966,910304,3
Sentani Timur,182949,910302,3
Unurum Guay,183024,910309,3
Waibu,183051,910313,3
Yapsi,183069,910315,3
Yokari,183096,910319,3
Arso,183684,911102,3
Arso Barat,183746,911108,3
Arso Timur,183725,911106,3
Kaisenar,183771,911111,3
Mannem,183755,911109,3
Senggi,183697,911103,3
Skanto,183712,911105,3
Towe,183735,911107,3
Waris,183675,911101,3
Web,183705,911104,3
Yaffi,183763,911110,3
Angkaisera,183146,910504,3
Anotaurei,183261,910515,3
Kepulauan Ambai,183211,910510,3
Kosiwo,183167,910506,3
Nusawani,183278,910517,3
Poom,183158,910505,3
Pulau Kurudu,183246,910513,3
Pulau Yerui,183255,910514,3
Raimbawi,183191,910508,3
Teluk Ampimoi,183199,910509,3
Windesi,183236,910512,3
Wonawa,183225,910511,3
Yapen Barat,183116,910502,3
Yapen Selatan,183102,910501,3
Yapen Timur,183134,910503,3
Yapen Utara,183183,910507,3
Yawakukat,183270,910516,3
Abepura,184018,917103,3
Heram,184039,917105,3
Jayapura Selatan,184010,917102,3
Jayapura Utara,184001,917101,3
Muara Tami,184030,917104,3
Benuki,183985,912007,3
Mamberamo Hilir,183968,912005,3
Mamberamo Hulu,183944,912002,3
Mamberamo Tengah,183932,912001,3
Mamberamo Tengah Timur,183960,912004,3
Rufaer,183953,912003,3
Sawai,183993,912008,3
Waropen Atas,183977,912006,3
Apawer Hulu,183630,911009,3
Bonggo,183619,911005,3
Bonggo Timur,183669,911015,3
Pantai Barat,183594,911003,3
Pantai Timur,183611,911004,3
Pantai Timur Bagian Barat,183657,911014,3
Sarmi,183571,911001,3
Sarmi Selatan,183641,911012,3
Sarmi Timur,183648,911013,3
Tor Atas,183583,911002,3
Kepulauan Aruri,183914,911904,3
Supiori Barat,183924,911905,3
Supiori Selatan,183889,911901,3
Supiori Timur,183903,911903,3
Supiori Utara,183897,911902,3
Demba,183855,911513,3
Inggerus,183819,911509,3
Kirihi,183827,911510,3
Masirei,183785,911503,3
Oudate,183838,911511,3
Risei Sayati,183795,911507,3
Soyoi Mambai,183877,911515,3
Urei Faisei,183806,911508,3
Wapoga,183847,911512,3
Waropen Bawah,183777,911501,3
Wonti,183866,911514,3
Abad Selatan,158044,530518,3
Alor Barat Daya,157895,530503,3
Alor Barat Laut,157875,530502,3
Alor Selatan,157909,530504,3
Alor Tengah Utara,157947,530507,3
Alor Timur,157924,530505,3
Alor Timur Laut,157962,530508,3
Kabola,157980,530510,3
Lembur,158018,530515,3
Mataru,157993,530512,3
Pantar,157935,530506,3
Pantar Barat,157972,530509,3
Pantar Baru Laut,158036,530517,3
Pantar Tengah,158025,530516,3
Pantar Timur,158006,530514,3
Pulau Pura,157986,530511,3
Pureman,158001,530513,3
Teluk Mutiara,157858,530501,3
Atambua Barat,157843,530421,3
Atambua Selatan,157848,530422,3
Kakuluk Mesak,157804,530405,3
Kota Atambua,157811,530412,3
Lamaknen,157765,530401,3
Lamaknen Selatan,157834,530418,3
Lasiolat,157826,530417,3
Nanaet Duabesi,157853,530423,3
Raihat,157788,530403,3
Raimanuk,157816,530413,3
Tasifeto Barat,157795,530404,3
Tasifetotimur,157775,530402,3
Detukeli,158763,530815,3
Detusoko,158630,530806,3
Ende,158576,530803,3
Ende Selatan,158609,530804,3
Ende Tengah,158807,530819,3
Ende Timur,158812,530820,3
Ende Utara,158796,530818,3
Kelimutu,158753,530814,3
Kota Baru,158739,530813,3
Lepembusu Kelisoke,158819,530821,3
Lio Timur,158725,530812,3
Maukaro,137077,530811,3
Maurole,158700,530810,3
Nangapanda,158536,530801,3
Ndona,158615,530805,3
Ndona Timur,158777,530816,3
Ndori,158785,530817,3
Pulau Ende,158566,530802,3
Wewaria,158652,530807,3
Wolojita,158693,530809,3
Wolowaru,158675,530808,3
Adonara,158291,530617,3
Adonara Barat,158161,530608,3
Adonara Tengah,158300,530618,3
Adonara Timur,158193,530610,3
Demon Pagong,158267,530614,3
Ile Boleng,158245,530613,3
Ile Bura,158283,530616,3
Ile Mandiri,158101,530604,3
Kelubagolit,158215,530611,3
Larantuka,158079,530603,3
Lewolema,158275,530615,3
Solor Barat,158127,530606,3
Solor Selatan,158314,530619,3
Solor Timur,158143,530607,3
Tanjung Bunga,158110,530605,3
Titehena,158064,530602,3
Witihama,158228,530612,3
Wotan Ulumando,158180,530609,3
Wulanggitang,158052,530601,3
Amanatun Selatan,157323,530208,3
Amanatun Utara,135258,530209,3
Amanuban Barat,157314,530207,3
Amanuban Selatan,157303,530206,3
Amanuban Tengah,157291,530205,3
Amanuban Timur,157280,530204,3
Batu Putih,157392,530214,3
Boking,157400,530215,3
Fatukopa,157517,530229,3
Fatumnasi,157374,530212,3
Fautmolo,157509,530228,3
Ki'e,157346,530210,3
Kok Baun,157473,530223,3
Kolbano,157436,530219,3
Kot Olin,157449,530220,3
Kota Soe,157239,530201,3
Kualin,157458,530221,3
Kuanfatu,157360,530211,3
Kuatnana,157500,530227,3
Mollo Barat,157467,530222,3
Mollo Selatan,157253,530202,3
Mollo Tengah,157525,530230,3
Mollo Utara,157261,530203,3
Noebana,157480,530224,3
Noebeba,157492,530226,3
Nunbena,157541,530232,3
Nunkolo,157418,530217,3
Oenino,157428,530218,3
Polen,157380,530213,3
Santian,157486,530225,3
Tobu,157532,530231,3
Toianas,157408,530216,3
Alak,160735,537101,3
Kelapa Lima,160758,537103,3
Kota Lama,160781,537106,3
Kota Raja,160772,537105,3
Maulafa,160748,537102,3
Oebobo,160764,537104,3
Amabi Oefeto,157209,530125,3
Amabi Oefeto Timur,157170,530120,3
Amarasi,157091,530109,3
Amarasi Barat,157150,530117,3
Amarasi Selatan,157159,530118,3
Amarasi Timur,157165,530119,3
Amfoang Barat Daya,157181,530121,3
Amfoang Barat Laut,157186,530122,3
Amfoang Selatan,157123,530112,3
Amfoang Tengah,157234,530130,3
Amfoang Timur,157217,530126,3
Amfoang Utara,157131,530113,3
Fatuleu,157101,530110,3
Fatuleu Barat,157223,530127,3
Fatuleu Tengah,157229,530128,3
Kupang Barat,157046,530105,3
Kupang Tengah,157082,530108,3
Kupang Timur,157060,530106,3
Nekamese,157138,530116,3
Semau,157037,530104,3
Semau Selatan,157193,530123,3
Sulamu,157074,530107,3
Taebenu,157200,530124,3
Takari,157112,530111,3
Atadei,159510,531302,3
Buyasuri,159604,531307,3
Ile Ape,159526,531303,3
Ile Ape Timur,159641,531309,3
Lebatukan,159544,531304,3
Naga Wutung,159491,531301,3
Nubatukan,159562,531305,3
Omesuri,159581,531306,3
Wulandoni,159625,531308,3
Botin Leobele,160729,532112,3
Io Kufeu,160680,532106,3
Kobalima,160720,532111,3
Kobalima Timur,160715,532110,3
Laenmanen,160698,532108,3
Malaka Barat,160614,532102,3
Malaka Tengah,160596,532101,3
Malaka Timur,160708,532109,3
Rinhat,160659,532105,3
Sasitamean,160688,532107,3
Weliman,160644,532104,3
Wewiku,160631,532103,3
Cibal,159112,531006,3
Cibal Barat,159210,531017,3
Langke Rembong,159141,531012,3
Lelak,159188,531015,3
Rahong Utara,159175,531014,3
Reok,159130,531011,3
Reok Barat,159199,531016,3
Ruteng,159068,531003,3
Satar Mese,159088,531005,3
Satar Mese Barat,159162,531013,3
Satar Mese Utara,159221,531018,3
Wae Rii,159050,531001,3
Boleng,159861,531506,3
Komodo,159841,531505,3
Kuwus,159796,531502,3
Kuwus Barat,159951,531512,3
Lembor,159809,531503,3
Lembor Selatan,137307,531509,3
Macang Pacar,159782,531501,3
Mbeliling,159921,531510,3
Ndoso,159890,531508,3
Pacar,159937,531511,3
Sano Nggoang,159825,531504,3
Welak,159873,531507,3
Borong,160338,531901,3
Congkar,160516,531912,3
Elar,160408,531905,3
Elar Selatan,160477,531909,3
Kota Komba,160424,531906,3
Kota Komba Utara,160492,531910,3
Lamba Leda,160383,531903,3
Lamba Leda Selatan,160358,531902,3
Lamba Leda Timur,160458,531908,3
Lamba Leda Utara,160504,531911,3
Rana Mese,160436,531907,3
Sambi Rampas,160397,531904,3
Aesesa,137364,531601,3
Aesesa Selatan,160073,531607,3
Boawae,160000,531603,3
Keo Tengah,160056,531606,3
Mauponggo,160028,531604,3
Nangaroro,159980,531602,3
Wolowae,160050,531605,3
Aimere,158834,530901,3
Bajawa,158867,530906,3
Bajawa Utara,158978,530915,3
Golewa,158846,530902,3
Golewa Barat,159022,530919,3
Golewa Selatan,159003,530918,3
Inerie,159036,530920,3
Jerebuu,158943,530912,3
Riung,158914,530909,3
Riung Barat,158958,530914,3
Soa,158897,530907,3
Wolomeze,158991,530916,3
Landu Leko,159763,531410,3
Loaholu,159771,531411,3
Lobalain,159684,531403,3
Ndao Nuse,159757,531409,3
Pantai Baru,159712,531405,3
Rote Barat,159741,531407,3
Rote Barat Daya,159651,531401,3
Rote Barat Laut,159671,531402,3
Rote Selatan,159749,531408,3
Rote Tengah,159703,531404,3
Rote Timur,159728,531406,3
Hawu Mehara,160579,532005,3
Raijua,160590,532006,3
Sabu Barat,160527,532001,3
Sabu Liae,160566,532004,3
Sabu Tengah,160546,532002,3
Sabu Timur,160555,532003,3
Kota Waikabubak,159472,531215,3
Laboya Barat,159486,531218,3
Lamboya,159460,531212,3
Loli,159430,531210,3
Tana Righu,159411,531204,3
Wanokaka,159445,531211,3
Alok,158376,530705,3
Alok Barat,158468,530714,3
Alok Timur,158473,530715,3
Bola,158442,530711,3
Doreng,158521,530720,3
Hewokloang,158503,530718,3
Kangae,158511,530719,3
Kewapante,158432,530710,3
Koting,136623,530716,3
Lela,158350,530703,3
Magepanda,158451,530712,3
Mapitara,158531,530721,3
Mego,158337,530702,3
Nelle,158393,530707,3
Nita,158360,530704,3
Paga,158322,530701,3
Palue,158384,530706,3
Talibura,158399,530708,3
Tana Wawo,158492,530717,3
Waiblama,158460,530713,3
Waigete,158420,530709,3
Kodi,160255,531807,3
Kodi Balaghar,160329,531811,3
Kodi Bangedo,160233,531806,3
Kodi Utara,160275,531808,3
Kota Tambolaka,160297,531809,3
Loura,160152,531801,3
Wewewa Barat,160197,531804,3
Wewewa Selatan,160218,531805,3
Wewewa Tengah,160308,531810,3
Wewewa Timur,160177,531803,3
Wewewa Utara,160164,531802,3
Katiku Tana,160081,531701,3
Katiku Tana Selatan,160131,531705,3
Mamboro,160105,531703,3
Umbu Ratu Nggay,160119,531704,3
Umbu Ratu Nggay Barat,160089,531702,3
Umbu Ratu Nggay Tengah,160141,531706,3
Haharu,159241,531102,3
Kahaungu Eti,159346,531114,3
Kambata Mapambuhang,159372,531117,3
Kambera,159363,531116,3
Kanatang,159392,531120,3
Karera,159338,531113,3
Katala Hamu Lingu,159386,531119,3
Kota Waingapu,159233,531101,3
Lewa,159249,531103,3
Lewa Tidahu,159379,531118,3
Mahu,159404,531122,3
Matawai La Pawu,159356,531115,3
Ngadu Ngala,159398,531121,3
Nggaha Ori Angu,159258,531104,3
Paberiwai,159330,531112,3
Pahunga Lodu,159313,531110,3
Pandawai,159285,531107,3
Pinu Pahar,159278,531106,3
Rindi,159304,531109,3
Tabundung,159267,531105,3
Umalulu,159293,531108,3
Wulla Waijelu,159322,531111,3
Biboki Anleu,157617,530307,3
Biboki Feotleu,157759,530324,3
Biboki Moenleu,157751,530323,3
Biboki Selatan,157574,530303,3
Biboki Tan Pah,157746,530322,3
Biboki Utara,157606,530306,3
Bikomi Nilulat,157696,530316,3
Bikomi Selatan,157675,530314,3
Bikomi Tengah,157686,530315,3
Bikomi Utara,157703,530317,3
Insana,157627,530308,3
Insana Barat,157725,530320,3
Insana Fafinesu,157718,530319,3
Insana Tengah,157738,530321,3
Insana Utara,157645,530309,3
Kota Kefamenanu,157596,530305,3
Miomaffo Barat,157560,530302,3
Miomaffo Tengah,157656,530311,3
Miomaffo Timur,157548,530301,3
Musi,157663,530312,3
Mutis,157670,530313,3
Naibenu,157713,530318,3
Noemuti,157583,530304,3
